student_id,name,class,board
4815,Student_4815,10,CBSE
4816,Student_4816,9,SSC
4817,Student_4817,10,CBSE
4818,Student_4818,9,CBSE
4819,Student_4819,10,CBSE
4820,Student_4820,10,SSC
4821,Student_4821,10,CBSE
4822,Student_4822,10,CBSE
4823,Student_4823,10,SSC
4824,Student_4824,9,CBSE
4825,Student_4825,10,SSC
4826,Student_4826,9,CBSE
4827,Student_4827,9,SSC
4828,Student_4828,9,SSC
4829,Student_4829,9,SSC
4830,Student_4830,10,CBSE
4831,Student_4831,9,CBSE
4832,Student_4832,9,SSC
4833,Student_4833,9,SSC
4834,Student_4834,10,CBSE
4835,Student_4835,10,SSC
4836,Student_4836,9,CBSE
4837,Student_4837,10,CBSE
4838,Student_4838,9,CBSE
4839,Student_4839,9,SSC
4840,Student_4840,9,CBSE
4841,Student_4841,9,CBSE
4842,Student_4842,9,CBSE
4843,Student_4843,9,CBSE
4844,Student_4844,9,CBSE
4845,Student_4845,9,SSC
4846,Student_4846,9,CBSE
4847,Student_4847,10,CBSE
4848,Student_4848,9,CBSE
4849,Student_4849,10,CBSE
4850,Student_4850,9,SSC
4851,Student_4851,10,CBSE
4852,Student_4852,10,SSC
4853,Student_4853,10,SSC
4854,Student_4854,9,CBSE
4855,Student_4855,9,SSC
4856,Student_4856,10,CBSE
4857,Student_4857,10,SSC
4858,Student_4858,9,SSC
4859,Student_4859,10,SSC
4860,Student_4860,9,SSC
4861,Student_4861,10,SSC
4862,Student_4862,10,CBSE
4863,Student_4863,9,SSC
4864,Student_4864,9,SSC
4865,Student_4865,10,SSC
4866,Student_4866,9,CBSE
4867,Student_4867,10,SSC
4868,Student_4868,10,SSC
4869,Student_4869,9,CBSE
4870,Student_4870,10,SSC
4871,Student_4871,10,CBSE
4872,Student_4872,9,SSC
4873,Student_4873,10,SSC
4874,Student_4874,10,SSC
4875,Student_4875,9,SSC
4876,Student_4876,10,SSC
4877,Student_4877,9,SSC
4878,Student_4878,9,SSC
4879,Student_4879,9,CBSE
4880,Student_4880,9,SSC
4881,Student_4881,10,CBSE
4882,Student_4882,10,SSC
4883,Student_4883,9,SSC
4884,Student_4884,9,CBSE
4885,Student_4885,9,SSC
4886,Student_4886,10,SSC
4887,Student_4887,10,SSC
4888,Student_4888,10,CBSE
4889,Student_4889,9,SSC
4890,Student_4890,10,CBSE
4891,Student_4891,10,SSC
4892,Student_4892,10,CBSE
4893,Student_4893,10,SSC
4894,Student_4894,9,SSC
4895,Student_4895,9,CBSE
4896,Student_4896,9,SSC
4897,Student_4897,10,CBSE
4898,Student_4898,9,CBSE
4899,Student_4899,10,CBSE
4900,Student_4900,9,SSC
4901,Student_4901,10,CBSE
4902,Student_4902,9,CBSE
4903,Student_4903,9,SSC
4904,Student_4904,10,SSC
4905,Student_4905,9,CBSE
4906,Student_4906,10,CBSE
4907,Student_4907,10,SSC
4908,Student_4908,10,SSC
4909,Student_4909,9,CBSE
4910,Student_4910,9,SSC
4911,Student_4911,10,SSC
4912,Student_4912,9,SSC
4913,Student_4913,10,CBSE
4914,Student_4914,10,SSC
4915,Student_4915,9,SSC
4916,Student_4916,9,SSC
4917,Student_4917,10,CBSE
4918,Student_4918,9,SSC
4919,Student_4919,10,CBSE
4920,Student_4920,9,CBSE
4921,Student_4921,10,SSC
4922,Student_4922,9,CBSE
4923,Student_4923,10,CBSE
4924,Student_4924,10,CBSE
4925,Student_4925,10,CBSE
4926,Student_4926,10,CBSE
4927,Student_4927,10,SSC
4928,Student_4928,10,CBSE
4929,Student_4929,10,CBSE
4930,Student_4930,9,CBSE
4931,Student_4931,10,SSC
4932,Student_4932,9,CBSE
4933,Student_4933,10,SSC
4934,Student_4934,9,SSC
4935,Student_4935,10,CBSE
4936,Student_4936,10,SSC
4937,Student_4937,9,CBSE
4938,Student_4938,9,SSC
4939,Student_4939,10,SSC
4940,Student_4940,10,SSC
4941,Student_4941,9,SSC
4942,Student_4942,10,CBSE
4943,Student_4943,9,SSC
4944,Student_4944,9,SSC
4945,Student_4945,9,CBSE
4946,Student_4946,9,CBSE
4947,Student_4947,10,SSC
4948,Student_4948,10,SSC
4949,Student_4949,9,CBSE
4950,Student_4950,10,CBSE
4951,Student_4951,10,SSC
4952,Student_4952,10,CBSE
4953,Student_4953,10,SSC
4954,Student_4954,10,SSC
4955,Student_4955,10,CBSE
4956,Student_4956,9,SSC
4957,Student_4957,10,CBSE
4958,Student_4958,10,CBSE
4959,Student_4959,9,CBSE
4960,Student_4960,10,CBSE
4961,Student_4961,9,CBSE
4962,Student_4962,10,CBSE
4963,Student_4963,9,SSC
4964,Student_4964,10,CBSE
4965,Student_4965,10,SSC
4966,Student_4966,9,CBSE
4967,Student_4967,9,SSC
4968,Student_4968,9,SSC
4969,Student_4969,9,CBSE
4970,Student_4970,9,SSC
4971,Student_4971,9,CBSE
4972,Student_4972,9,CBSE
4973,Student_4973,9,CBSE
4974,Student_4974,9,CBSE
4975,Student_4975,9,CBSE
4976,Student_4976,10,CBSE
4977,Student_4977,10,CBSE
4978,Student_4978,10,SSC
4979,Student_4979,10,CBSE
4980,Student_4980,9,CBSE
4981,Student_4981,9,SSC
4982,Student_4982,10,CBSE
4983,Student_4983,9,SSC
4984,Student_4984,9,SSC
4985,Student_4985,9,SSC
4986,Student_4986,10,SSC
4987,Student_4987,9,SSC
4988,Student_4988,10,CBSE
4989,Student_4989,10,SSC
4990,Student_4990,10,SSC
4991,Student_4991,10,CBSE
4992,Student_4992,9,SSC
4993,Student_4993,10,SSC
4994,Student_4994,10,CBSE
4995,Student_4995,9,CBSE
4996,Student_4996,9,CBSE
4997,Student_4997,9,SSC
4998,Student_4998,10,SSC
4999,Student_4999,10,SSC
5000,Student_5000,9,CBSE
5001,Student_5001,10,SSC
5002,Student_5002,9,SSC
5003,Student_5003,10,CBSE
5004,Student_5004,10,SSC
5005,Student_5005,9,SSC
5006,Student_5006,10,SSC
5007,Student_5007,10,SSC
5008,Student_5008,9,CBSE
5009,Student_5009,10,SSC
5010,Student_5010,9,CBSE
5011,Student_5011,10,CBSE
5012,Student_5012,9,CBSE
5013,Student_5013,9,CBSE
5014,Student_5014,9,SSC
5015,Student_5015,10,CBSE
5016,Student_5016,9,CBSE
5017,Student_5017,10,CBSE
5018,Student_5018,10,SSC
5019,Student_5019,10,SSC
5020,Student_5020,9,SSC
5021,Student_5021,10,SSC
5022,Student_5022,10,CBSE
5023,Student_5023,9,CBSE
5024,Student_5024,9,CBSE
5025,Student_5025,10,CBSE
5026,Student_5026,10,SSC
5027,Student_5027,10,CBSE
5028,Student_5028,9,CBSE
5029,Student_5029,10,SSC
5030,Student_5030,10,SSC
5031,Student_5031,9,SSC
5032,Student_5032,9,CBSE
5033,Student_5033,9,CBSE
5034,Student_5034,9,CBSE
5035,Student_5035,9,CBSE
5036,Student_5036,10,SSC
5037,Student_5037,10,SSC
5038,Student_5038,10,SSC
5039,Student_5039,10,CBSE
5040,Student_5040,9,CBSE
5041,Student_5041,9,SSC
5042,Student_5042,10,SSC
5043,Student_5043,9,SSC
5044,Student_5044,9,CBSE
5045,Student_5045,10,SSC
5046,Student_5046,10,CBSE
5047,Student_5047,10,CBSE
5048,Student_5048,10,CBSE
5049,Student_5049,10,CBSE
5050,Student_5050,9,SSC
5051,Student_5051,9,CBSE
5052,Student_5052,9,CBSE
5053,Student_5053,10,CBSE
5054,Student_5054,10,SSC
5055,Student_5055,9,CBSE
5056,Student_5056,9,CBSE
5057,Student_5057,9,SSC
5058,Student_5058,9,CBSE
5059,Student_5059,10,SSC
5060,Student_5060,9,CBSE
5061,Student_5061,10,CBSE
5062,Student_5062,9,SSC
5063,Student_5063,9,SSC
5064,Student_5064,9,CBSE
5065,Student_5065,10,CBSE
5066,Student_5066,10,CBSE
5067,Student_5067,10,SSC
5068,Student_5068,9,SSC
5069,Student_5069,9,CBSE
5070,Student_5070,10,SSC
5071,Student_5071,9,CBSE
5072,Student_5072,10,SSC
5073,Student_5073,10,SSC
5074,Student_5074,9,CBSE
5075,Student_5075,10,CBSE
5076,Student_5076,10,CBSE
5077,Student_5077,9,CBSE
5078,Student_5078,9,SSC
5079,Student_5079,10,CBSE
5080,Student_5080,9,SSC
5081,Student_5081,9,SSC
5082,Student_5082,9,SSC
5083,Student_5083,9,SSC
5084,Student_5084,10,SSC
5085,Student_5085,10,SSC
5086,Student_5086,9,SSC
5087,Student_5087,9,SSC
5088,Student_5088,10,SSC
5089,Student_5089,9,CBSE
5090,Student_5090,9,CBSE
5091,Student_5091,10,SSC
5092,Student_5092,10,SSC
5093,Student_5093,10,CBSE
5094,Student_5094,9,SSC
5095,Student_5095,9,CBSE
5096,Student_5096,9,SSC
5097,Student_5097,9,SSC
5098,Student_5098,10,SSC
5099,Student_5099,10,SSC
5100,Student_5100,9,SSC
5101,Student_5101,10,SSC
5102,Student_5102,10,CBSE
5103,Student_5103,10,SSC
5104,Student_5104,9,CBSE
5105,Student_5105,10,CBSE
5106,Student_5106,9,CBSE
5107,Student_5107,10,SSC
5108,Student_5108,9,SSC
5109,Student_5109,10,SSC
5110,Student_5110,10,SSC
5111,Student_5111,10,CBSE
5112,Student_5112,9,CBSE
5113,Student_5113,9,SSC
5114,Student_5114,10,CBSE
5115,Student_5115,10,CBSE
5116,Student_5116,9,CBSE
5117,Student_5117,9,CBSE
5118,Student_5118,10,CBSE
5119,Student_5119,9,SSC
5120,Student_5120,9,SSC
5121,Student_5121,9,SSC
5122,Student_5122,9,SSC
5123,Student_5123,10,SSC
5124,Student_5124,9,CBSE
5125,Student_5125,9,CBSE
5126,Student_5126,9,CBSE
5127,Student_5127,9,CBSE
5128,Student_5128,10,SSC
5129,Student_5129,10,CBSE
5130,Student_5130,10,CBSE
5131,Student_5131,9,SSC
5132,Student_5132,10,SSC
5133,Student_5133,10,CBSE
5134,Student_5134,10,SSC
5135,Student_5135,10,SSC
5136,Student_5136,10,SSC
5137,Student_5137,10,SSC
5138,Student_5138,9,SSC
5139,Student_5139,9,CBSE
5140,Student_5140,9,CBSE
5141,Student_5141,10,SSC
5142,Student_5142,10,SSC
5143,Student_5143,10,CBSE
5144,Student_5144,9,SSC
5145,Student_5145,10,SSC
5146,Student_5146,9,SSC
5147,Student_5147,9,SSC
5148,Student_5148,10,CBSE
5149,Student_5149,10,SSC
5150,Student_5150,9,SSC
5151,Student_5151,10,SSC
5152,Student_5152,10,CBSE
5153,Student_5153,10,CBSE
5154,Student_5154,9,CBSE
5155,Student_5155,9,CBSE
5156,Student_5156,10,SSC
5157,Student_5157,10,CBSE
5158,Student_5158,9,SSC
5159,Student_5159,9,CBSE
5160,Student_5160,10,CBSE
5161,Student_5161,10,SSC
5162,Student_5162,10,SSC
5163,Student_5163,10,SSC
5164,Student_5164,9,SSC
5165,Student_5165,9,SSC
5166,Student_5166,10,CBSE
5167,Student_5167,9,CBSE
5168,Student_5168,10,SSC
5169,Student_5169,9,CBSE
5170,Student_5170,10,SSC
5171,Student_5171,10,SSC
5172,Student_5172,9,CBSE
5173,Student_5173,10,CBSE
5174,Student_5174,10,SSC
5175,Student_5175,9,SSC
5176,Student_5176,9,SSC
5177,Student_5177,9,CBSE
5178,Student_5178,9,SSC
5179,Student_5179,10,CBSE
5180,Student_5180,10,CBSE
5181,Student_5181,10,CBSE
5182,Student_5182,10,SSC
5183,Student_5183,9,SSC
5184,Student_5184,9,CBSE
5185,Student_5185,10,CBSE
5186,Student_5186,10,CBSE
5187,Student_5187,9,CBSE
5188,Student_5188,10,SSC
5189,Student_5189,10,CBSE
5190,Student_5190,9,CBSE
5191,Student_5191,9,SSC
5192,Student_5192,9,SSC
5193,Student_5193,9,CBSE
5194,Student_5194,10,CBSE
5195,Student_5195,10,SSC
5196,Student_5196,10,CBSE
5197,Student_5197,10,CBSE
5198,Student_5198,9,SSC
5199,Student_5199,9,CBSE
5200,Student_5200,9,CBSE
5201,Student_5201,9,SSC
5202,Student_5202,9,SSC
5203,Student_5203,10,SSC
5204,Student_5204,10,SSC
5205,Student_5205,10,SSC
5206,Student_5206,9,SSC
5207,Student_5207,10,SSC
5208,Student_5208,9,CBSE
5209,Student_5209,10,CBSE
5210,Student_5210,10,SSC
5211,Student_5211,10,SSC
5212,Student_5212,9,CBSE
5213,Student_5213,10,SSC
5214,Student_5214,9,SSC
5215,Student_5215,9,CBSE
5216,Student_5216,10,SSC
5217,Student_5217,10,CBSE
5218,Student_5218,9,CBSE
5219,Student_5219,10,CBSE
5220,Student_5220,10,SSC
5221,Student_5221,9,SSC
5222,Student_5222,10,CBSE
5223,Student_5223,10,CBSE
5224,Student_5224,9,CBSE
5225,Student_5225,10,CBSE
5226,Student_5226,9,CBSE
5227,Student_5227,9,SSC
5228,Student_5228,9,SSC
5229,Student_5229,9,SSC
5230,Student_5230,9,SSC
5231,Student_5231,9,SSC
5232,Student_5232,10,CBSE
5233,Student_5233,10,SSC
5234,Student_5234,10,SSC
5235,Student_5235,10,CBSE
5236,Student_5236,9,SSC
5237,Student_5237,10,SSC
5238,Student_5238,10,SSC
5239,Student_5239,9,SSC
5240,Student_5240,9,SSC
5241,Student_5241,9,CBSE
5242,Student_5242,9,CBSE
5243,Student_5243,10,CBSE
5244,Student_5244,10,SSC
5245,Student_5245,9,SSC
5246,Student_5246,9,CBSE
5247,Student_5247,9,CBSE
5248,Student_5248,9,SSC
5249,Student_5249,10,CBSE
5250,Student_5250,10,SSC
5251,Student_5251,10,CBSE
5252,Student_5252,10,SSC
5253,Student_5253,10,CBSE
5254,Student_5254,10,SSC
5255,Student_5255,9,SSC
5256,Student_5256,10,SSC
5257,Student_5257,10,SSC
5258,Student_5258,10,CBSE
5259,Student_5259,9,CBSE
5260,Student_5260,9,CBSE
5261,Student_5261,10,CBSE
5262,Student_5262,10,SSC
5263,Student_5263,9,SSC
5264,Student_5264,9,SSC
5265,Student_5265,9,SSC
5266,Student_5266,10,CBSE
5267,Student_5267,10,CBSE
5268,Student_5268,9,SSC
5269,Student_5269,9,SSC
5270,Student_5270,10,SSC
5271,Student_5271,9,SSC
5272,Student_5272,9,SSC
5273,Student_5273,10,SSC
5274,Student_5274,10,CBSE
5275,Student_5275,10,SSC
5276,Student_5276,9,CBSE
5277,Student_5277,9,CBSE
5278,Student_5278,10,SSC
5279,Student_5279,9,CBSE
5280,Student_5280,10,CBSE
5281,Student_5281,10,CBSE
5282,Student_5282,9,CBSE
5283,Student_5283,10,CBSE
5284,Student_5284,10,SSC
5285,Student_5285,10,SSC
5286,Student_5286,9,CBSE
5287,Student_5287,10,CBSE
5288,Student_5288,10,SSC
5289,Student_5289,9,CBSE
5290,Student_5290,9,SSC
5291,Student_5291,10,CBSE
5292,Student_5292,10,CBSE
5293,Student_5293,10,SSC
5294,Student_5294,9,CBSE
5295,Student_5295,10,CBSE
5296,Student_5296,9,SSC
5297,Student_5297,10,SSC
5298,Student_5298,10,CBSE
5299,Student_5299,10,CBSE
5300,Student_5300,10,CBSE
5301,Student_5301,10,CBSE
5302,Student_5302,10,CBSE
5303,Student_5303,10,SSC
5304,Student_5304,10,CBSE
5305,Student_5305,9,CBSE
5306,Student_5306,10,CBSE
5307,Student_5307,10,CBSE
5308,Student_5308,9,SSC
5309,Student_5309,10,SSC
5310,Student_5310,10,CBSE
5311,Student_5311,10,SSC
5312,Student_5312,9,CBSE
5313,Student_5313,10,CBSE
5314,Student_5314,9,CBSE
5315,Student_5315,10,SSC
5316,Student_5316,9,CBSE
5317,Student_5317,10,CBSE
5318,Student_5318,10,CBSE
5319,Student_5319,9,CBSE
5320,Student_5320,10,SSC
5321,Student_5321,9,SSC
5322,Student_5322,10,SSC
5323,Student_5323,10,SSC
5324,Student_5324,9,SSC
5325,Student_5325,10,CBSE
5326,Student_5326,10,CBSE
5327,Student_5327,10,SSC
5328,Student_5328,9,CBSE
5329,Student_5329,9,CBSE
5330,Student_5330,10,SSC
5331,Student_5331,10,SSC
5332,Student_5332,9,CBSE
5333,Student_5333,10,SSC
5334,Student_5334,9,CBSE
5335,Student_5335,10,SSC
5336,Student_5336,9,CBSE
5337,Student_5337,10,SSC
5338,Student_5338,10,SSC
5339,Student_5339,10,CBSE
5340,Student_5340,10,CBSE
5341,Student_5341,10,CBSE
5342,Student_5342,10,SSC
5343,Student_5343,10,SSC
5344,Student_5344,9,SSC
5345,Student_5345,10,CBSE
5346,Student_5346,9,SSC
5347,Student_5347,10,SSC
5348,Student_5348,10,CBSE
5349,Student_5349,10,CBSE
5350,Student_5350,9,SSC
5351,Student_5351,10,CBSE
5352,Student_5352,10,CBSE
5353,Student_5353,9,SSC
5354,Student_5354,9,CBSE
5355,Student_5355,10,CBSE
5356,Student_5356,10,CBSE
5357,Student_5357,9,CBSE
5358,Student_5358,10,CBSE
5359,Student_5359,10,SSC
5360,Student_5360,10,SSC
5361,Student_5361,9,SSC
5362,Student_5362,9,SSC
5363,Student_5363,10,CBSE
5364,Student_5364,10,CBSE
5365,Student_5365,10,SSC
5366,Student_5366,10,CBSE
5367,Student_5367,10,CBSE
5368,Student_5368,9,CBSE
5369,Student_5369,10,CBSE
5370,Student_5370,9,CBSE
5371,Student_5371,9,SSC
5372,Student_5372,10,CBSE
5373,Student_5373,10,SSC
5374,Student_5374,10,SSC
5375,Student_5375,10,SSC
5376,Student_5376,9,SSC
5377,Student_5377,9,CBSE
5378,Student_5378,10,SSC
5379,Student_5379,10,CBSE
5380,Student_5380,9,CBSE
5381,Student_5381,10,CBSE
5382,Student_5382,10,CBSE
5383,Student_5383,10,CBSE
5384,Student_5384,9,SSC
5385,Student_5385,10,SSC
5386,Student_5386,10,CBSE
5387,Student_5387,10,SSC
5388,Student_5388,10,SSC
5389,Student_5389,9,SSC
5390,Student_5390,10,SSC
5391,Student_5391,9,CBSE
5392,Student_5392,9,SSC
5393,Student_5393,10,CBSE
5394,Student_5394,10,CBSE
5395,Student_5395,10,SSC
5396,Student_5396,10,SSC
5397,Student_5397,10,CBSE
5398,Student_5398,9,SSC
5399,Student_5399,10,CBSE
5400,Student_5400,10,CBSE
5401,Student_5401,9,SSC
5402,Student_5402,10,CBSE
5403,Student_5403,9,SSC
5404,Student_5404,9,SSC
5405,Student_5405,10,CBSE
5406,Student_5406,9,CBSE
5407,Student_5407,9,CBSE
5408,Student_5408,10,SSC
5409,Student_5409,9,SSC
5410,Student_5410,10,SSC
5411,Student_5411,10,CBSE
5412,Student_5412,10,CBSE
5413,Student_5413,10,CBSE
5414,Student_5414,9,SSC
5415,Student_5415,10,CBSE
5416,Student_5416,10,CBSE
5417,Student_5417,10,SSC
5418,Student_5418,9,CBSE
5419,Student_5419,9,CBSE
5420,Student_5420,10,CBSE
5421,Student_5421,9,SSC
5422,Student_5422,9,SSC
5423,Student_5423,10,SSC
5424,Student_5424,10,SSC
5425,Student_5425,10,CBSE
5426,Student_5426,9,CBSE
5427,Student_5427,10,CBSE
5428,Student_5428,9,CBSE
5429,Student_5429,9,CBSE
5430,Student_5430,10,SSC
5431,Student_5431,10,SSC
5432,Student_5432,9,SSC
5433,Student_5433,9,CBSE
5434,Student_5434,9,SSC
5435,Student_5435,9,SSC
5436,Student_5436,9,CBSE
5437,Student_5437,10,CBSE
5438,Student_5438,10,SSC
5439,Student_5439,9,CBSE
5440,Student_5440,9,CBSE
5441,Student_5441,9,CBSE
5442,Student_5442,9,CBSE
5443,Student_5443,9,SSC
5444,Student_5444,9,SSC
5445,Student_5445,9,SSC
5446,Student_5446,9,CBSE
5447,Student_5447,9,CBSE
5448,Student_5448,9,SSC
5449,Student_5449,9,CBSE
5450,Student_5450,9,CBSE
5451,Student_5451,9,SSC
5452,Student_5452,9,CBSE
5453,Student_5453,10,CBSE
5454,Student_5454,10,SSC
5455,Student_5455,9,SSC
5456,Student_5456,10,CBSE
5457,Student_5457,10,CBSE
5458,Student_5458,9,SSC
5459,Student_5459,10,SSC
5460,Student_5460,9,SSC
5461,Student_5461,9,SSC
5462,Student_5462,10,SSC
5463,Student_5463,9,SSC
5464,Student_5464,10,SSC
5465,Student_5465,10,CBSE
5466,Student_5466,9,CBSE
5467,Student_5467,9,SSC
5468,Student_5468,10,CBSE
5469,Student_5469,10,SSC
5470,Student_5470,10,SSC
5471,Student_5471,9,CBSE
5472,Student_5472,9,CBSE
5473,Student_5473,10,SSC
5474,Student_5474,10,SSC
5475,Student_5475,10,CBSE
5476,Student_5476,10,CBSE
5477,Student_5477,10,SSC
5478,Student_5478,10,SSC
5479,Student_5479,9,CBSE
5480,Student_5480,10,SSC
5481,Student_5481,10,CBSE
5482,Student_5482,9,CBSE
5483,Student_5483,10,SSC
5484,Student_5484,9,CBSE
5485,Student_5485,10,CBSE
5486,Student_5486,9,SSC
5487,Student_5487,10,CBSE
5488,Student_5488,9,CBSE
5489,Student_5489,9,SSC
5490,Student_5490,9,CBSE
5491,Student_5491,10,CBSE
5492,Student_5492,9,SSC
5493,Student_5493,9,CBSE
5494,Student_5494,10,CBSE
5495,Student_5495,10,CBSE
5496,Student_5496,10,SSC
5497,Student_5497,10,SSC
5498,Student_5498,9,SSC
5499,Student_5499,9,CBSE
5500,Student_5500,10,SSC
5501,Student_5501,9,CBSE
5502,Student_5502,9,SSC
5503,Student_5503,10,CBSE
5504,Student_5504,10,SSC
5505,Student_5505,9,CBSE
5506,Student_5506,9,CBSE
5507,Student_5507,10,SSC
5508,Student_5508,9,SSC
5509,Student_5509,10,SSC
5510,Student_5510,10,CBSE
5511,Student_5511,9,CBSE
5512,Student_5512,10,CBSE
5513,Student_5513,9,SSC
5514,Student_5514,9,CBSE
5515,Student_5515,9,CBSE
5516,Student_5516,10,SSC
5517,Student_5517,10,SSC
5518,Student_5518,10,SSC
5519,Student_5519,9,SSC
5520,Student_5520,9,SSC
5521,Student_5521,10,SSC
5522,Student_5522,9,SSC
5523,Student_5523,9,CBSE
5524,Student_5524,10,CBSE
5525,Student_5525,10,CBSE
5526,Student_5526,9,CBSE
5527,Student_5527,10,CBSE
5528,Student_5528,9,CBSE
5529,Student_5529,10,SSC
5530,Student_5530,9,CBSE
5531,Student_5531,9,SSC
5532,Student_5532,10,CBSE
5533,Student_5533,10,SSC
5534,Student_5534,10,SSC
5535,Student_5535,9,SSC
5536,Student_5536,10,CBSE
5537,Student_5537,9,SSC
5538,Student_5538,10,SSC
5539,Student_5539,10,CBSE
5540,Student_5540,9,CBSE
5541,Student_5541,10,SSC
5542,Student_5542,10,CBSE
5543,Student_5543,9,CBSE
5544,Student_5544,10,SSC
5545,Student_5545,10,CBSE
5546,Student_5546,9,SSC
5547,Student_5547,9,SSC
5548,Student_5548,10,CBSE
5549,Student_5549,9,SSC
5550,Student_5550,9,CBSE
5551,Student_5551,9,SSC
5552,Student_5552,10,CBSE
5553,Student_5553,10,SSC
5554,Student_5554,10,CBSE
5555,Student_5555,9,SSC
5556,Student_5556,10,SSC
5557,Student_5557,9,CBSE
5558,Student_5558,10,CBSE
5559,Student_5559,9,CBSE
5560,Student_5560,9,SSC
5561,Student_5561,10,CBSE
5562,Student_5562,9,SSC
5563,Student_5563,10,SSC
5564,Student_5564,10,SSC
5565,Student_5565,10,SSC
5566,Student_5566,9,SSC
5567,Student_5567,10,SSC
5568,Student_5568,9,CBSE
5569,Student_5569,9,SSC
5570,Student_5570,9,CBSE
5571,Student_5571,10,CBSE
5572,Student_5572,9,CBSE
5573,Student_5573,10,CBSE
5574,Student_5574,10,SSC
5575,Student_5575,9,CBSE
5576,Student_5576,9,CBSE
5577,Student_5577,9,SSC
5578,Student_5578,10,SSC
5579,Student_5579,9,CBSE
5580,Student_5580,9,CBSE
5581,Student_5581,9,SSC
5582,Student_5582,9,CBSE
5583,Student_5583,9,SSC
5584,Student_5584,10,SSC
5585,Student_5585,10,SSC
5586,Student_5586,9,SSC
5587,Student_5587,10,SSC
5588,Student_5588,9,CBSE
5589,Student_5589,10,SSC
5590,Student_5590,9,SSC
5591,Student_5591,10,CBSE
5592,Student_5592,10,CBSE
5593,Student_5593,10,CBSE
5594,Student_5594,9,SSC
5595,Student_5595,9,CBSE
5596,Student_5596,9,SSC
5597,Student_5597,10,SSC
5598,Student_5598,10,CBSE
5599,Student_5599,9,CBSE
5600,Student_5600,9,CBSE
5601,Student_5601,9,CBSE
5602,Student_5602,10,CBSE
5603,Student_5603,9,CBSE
5604,Student_5604,10,SSC
5605,Student_5605,10,CBSE
5606,Student_5606,9,CBSE
5607,Student_5607,9,SSC
5608,Student_5608,9,CBSE
5609,Student_5609,9,SSC
5610,Student_5610,10,CBSE
5611,Student_5611,10,SSC
5612,Student_5612,9,SSC
5613,Student_5613,10,SSC
5614,Student_5614,10,CBSE
5615,Student_5615,9,SSC
5616,Student_5616,9,CBSE
5617,Student_5617,10,SSC
5618,Student_5618,9,SSC
5619,Student_5619,10,SSC
5620,Student_5620,9,CBSE
5621,Student_5621,9,CBSE
5622,Student_5622,9,CBSE
5623,Student_5623,9,CBSE
5624,Student_5624,9,SSC
5625,Student_5625,10,SSC
5626,Student_5626,10,SSC
5627,Student_5627,10,SSC
5628,Student_5628,9,SSC
5629,Student_5629,9,SSC
5630,Student_5630,10,SSC
5631,Student_5631,9,SSC
5632,Student_5632,10,SSC
5633,Student_5633,10,CBSE
5634,Student_5634,9,SSC
5635,Student_5635,9,SSC
5636,Student_5636,10,SSC
5637,Student_5637,10,SSC
5638,Student_5638,9,CBSE
5639,Student_5639,9,SSC
5640,Student_5640,10,CBSE
5641,Student_5641,9,SSC
5642,Student_5642,10,SSC
5643,Student_5643,9,SSC
5644,Student_5644,9,CBSE
5645,Student_5645,10,CBSE
5646,Student_5646,10,SSC
5647,Student_5647,10,SSC
5648,Student_5648,9,CBSE
5649,Student_5649,10,SSC
5650,Student_5650,9,CBSE
5651,Student_5651,9,CBSE
5652,Student_5652,10,SSC
5653,Student_5653,10,SSC
5654,Student_5654,9,CBSE
5655,Student_5655,9,SSC
5656,Student_5656,10,CBSE
5657,Student_5657,9,CBSE
5658,Student_5658,10,CBSE
5659,Student_5659,9,SSC
5660,Student_5660,9,SSC
5661,Student_5661,9,CBSE
5662,Student_5662,9,CBSE
5663,Student_5663,10,SSC
5664,Student_5664,9,SSC
5665,Student_5665,10,SSC
5666,Student_5666,10,CBSE
5667,Student_5667,9,CBSE
5668,Student_5668,9,SSC
5669,Student_5669,10,SSC
5670,Student_5670,10,CBSE
5671,Student_5671,9,SSC
5672,Student_5672,10,CBSE
5673,Student_5673,9,SSC
5674,Student_5674,10,CBSE
5675,Student_5675,10,CBSE
5676,Student_5676,10,SSC
5677,Student_5677,9,SSC
5678,Student_5678,9,CBSE
5679,Student_5679,10,CBSE
5680,Student_5680,10,CBSE
5681,Student_5681,10,CBSE
5682,Student_5682,10,CBSE
5683,Student_5683,9,SSC
5684,Student_5684,10,CBSE
5685,Student_5685,9,SSC
5686,Student_5686,10,SSC
5687,Student_5687,9,SSC
5688,Student_5688,9,SSC
5689,Student_5689,10,SSC
5690,Student_5690,10,CBSE
5691,Student_5691,9,SSC
5692,Student_5692,10,SSC
5693,Student_5693,10,SSC
5694,Student_5694,10,SSC
5695,Student_5695,9,SSC
5696,Student_5696,10,CBSE
5697,Student_5697,9,CBSE
5698,Student_5698,10,CBSE
5699,Student_5699,9,CBSE
5700,Student_5700,9,CBSE
5701,Student_5701,9,SSC
5702,Student_5702,10,CBSE
5703,Student_5703,9,CBSE
5704,Student_5704,10,SSC
5705,Student_5705,9,CBSE
5706,Student_5706,9,SSC
5707,Student_5707,9,SSC
5708,Student_5708,10,SSC
5709,Student_5709,10,SSC
5710,Student_5710,10,SSC
5711,Student_5711,10,CBSE
5712,Student_5712,10,CBSE
5713,Student_5713,10,CBSE
5714,Student_5714,10,CBSE
5715,Student_5715,10,SSC
5716,Student_5716,10,CBSE
5717,Student_5717,9,SSC
